"run_started_at","departure_key","filter_id","country","region","departure_date","return_date","nights","origin_scope","pax_profile","days_to_departure","offer_count","hotel_count","min_price","p10_price","p25_price","median_price","max_price","below_10000_count","below_8000_count","prev_min_price","prev_p10_price","prev_median_price","min_change_pct","p10_change_pct","median_change_pct","hotel_count_delta","common_hotel_count","avg_deal_score","mean_avg_delta_pct","hot_deal_count","good_deal_count","median_ta_rating","ta_rated_hotel_count","hot_score"
"2026-08-26T21:31:23+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","120.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-27T02:27:44+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","119.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-27T10:16:43+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","119.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-27T13:06:18+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","119.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-27T13:22:52+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","119.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-27T15:41:38+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","119.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-27T23:24:49+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","119.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-28T05:44:15+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","118.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-28T06:04:41+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","118.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-28T07:53:00+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","118.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-28T08:10:48+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","118.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-28T19:50:00+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","118.0","2.0","2.0","9936.0","10010.5","10122.25","10308.5","10681.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-29T02:39:15+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","117.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-29T06:51:20+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","117.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-29T09:12:03+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","117.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-29T09:30:53+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","117.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-29T12:09:36+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","117.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-29T14:39:09+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","117.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-29T18:41:43+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","117.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-29T21:52:29+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","117.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-30T00:29:41+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","116.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-30T06:46:13+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","116.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-30T06:59:08+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","116.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-30T11:49:50+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","116.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-30T13:02:40+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","116.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-30T15:01:50+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","116.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-30T17:39:15+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","116.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-30T23:39:58+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","116.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-31T05:42:39+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","115.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-31T06:00:23+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","115.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-31T07:49:17+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","115.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-31T13:12:09+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","115.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-31T14:08:33+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","115.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-31T15:54:27+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","115.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-31T20:15:42+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","115.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-08-31T23:59:15+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","115.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-01T05:01:32+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","114.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-01T05:23:27+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","114.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-01T11:50:39+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","114.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-01T14:11:33+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","114.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-01T16:49:47+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","114.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-01T22:43:06+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","114.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T01:08:53+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T05:21:35+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T05:58:37+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T08:41:57+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T11:32:16+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T16:22:40+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T16:45:09+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T19:56:13+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-02T22:47:02+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","113.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
"2026-09-03T01:14:58+0000","egipt|dahab|2026-12-24|2026-12-31|7|Warszawa|2+1","filter_egypt_ny_dec24_2026_7_10_days","egipt","dahab","2026-12-24","2026-12-31","7.0","Warszawa","2+1","112.0","2.0","2.0","9983.0","10057.9","10170.25","10357.5","10732.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","4.4","2.0","0.0"
